timestamp,PPG
1669280787.6213617,1876
1669280787.622361,1868
1669280787.6243746,1865
1669280787.6463628,1867
1669280787.6473637,1864
1669280787.659358,1863
1669280787.6713576,1865
1669280787.6973622,1859
1669280787.7213917,1858
1669280787.7223656,1860
1669280787.7473645,1861
1669280787.7713664,1862
1669280787.7963896,1869
1669280787.7973902,1862
1669280787.8213892,1854
1669280787.8503683,1825
1669280787.8523643,1823
1669280787.871361,1821
1669280787.8963628,1819
1669280787.8973608,1818
1669280787.8993607,1819
1669280787.9223614,1826
1669280787.946362,1827
1669280787.947363,1830
1669280787.9753637,1833
1669280787.9763808,1834
1669280787.9783673,1836
1669280787.9963617,1843
1669280787.9973593,1851
1669280788.0213745,1855
1669280788.022361,1855
1669280788.0243607,1853
1669280788.0463617,1852
1669280788.0713663,1866
1669280788.0723648,1873
1669280788.0963717,1879
1669280788.0973597,1879
1669280788.1213605,1875
1669280788.1223602,1873
1669280788.1243608,1877
1669280788.1463587,1886
1669280788.1473663,1897
1669280788.171389,1908
1669280788.172394,1915
1669280788.1733603,1914
1669280788.1803632,1914
1669280788.1964138,1906
1669280788.2213898,1898
1669280788.2233667,1890
1669280788.2243898,1884
1669280788.246362,1880
1669280788.2473607,1875
1669280788.2713904,1870
1669280788.2723677,1866
1669280788.2743936,1865
1669280788.2963903,1865
1669280788.2973607,1864
1669280788.3213642,1860
1669280788.3463643,1859
1669280788.3473709,1859
1669280788.3494272,1858
1669280788.371398,1856
1669280788.3723667,1856
1669280788.3743978,1863
1669280788.3753994,1873
1669280788.396433,1880
1669280788.3983626,1883
1669280788.4213912,1883
1669280788.423364,1881
1669280788.4243648,1876
1669280788.446362,1871
1669280788.447363,1868
1669280788.45042,1861
1669280788.493368,1853
1669280788.4943619,1844
1669280788.4953606,1841
1669280788.4964201,1843
1669280788.5213933,1848
1669280788.5223925,1852
1669280788.5243936,1857
1669280788.54636,1867
1669280788.5473673,1873
1669280788.5713978,1877
1669280788.5723968,1883
1669280788.57437,1888
1669280788.597433,1889
1669280788.5994346,1891
1669280788.6213946,1894
1669280788.6233642,1902
1669280788.6243956,1910
1669280788.671363,1899
1669280788.673366,1895
1669280788.6743605,1893
1669280788.721361,1893
1669280788.746364,1896
1669280788.7473643,1897
1669280788.7493906,1902
1669280788.7503903,1898
1669280788.7713907,1890
1669280788.7733593,1882
1669280788.7973623,1856
1669280788.8213906,1849
1669280788.8233685,1847
1669280788.824394,1843
1669280788.8463619,1844
1669280788.8563666,1845
1669280788.8713899,1851
1669280788.8963897,1862
1669280788.8983643,1857
1669280788.9213614,1856
1669280788.9223607,1858
1669280788.9243603,1863
1669280788.9463603,1870
1669280788.9473605,1873
1669280788.9743638,1867
1669280788.996364,1861
1669280788.9973643,1857
1669280789.0473588,1843
1669280789.0743604,1844
1669280789.075368,1849
1669280789.0963602,1851
1669280789.135363,1867
1669280789.1363604,1868
1669280789.1483617,1871
1669280789.1713634,1864
1669280789.1723592,1859
1669280789.1743686,1855
1669280789.196373,1849
1669280789.19736,1843
1669280789.2213597,1854
1669280789.2263608,1872
1669280789.227363,1888
1669280789.2463596,1900
1669280789.2473598,1916
1669280789.27136,1931
1669280789.273375,1944
1669280789.2983644,1966
1669280789.3213933,1965
1669280789.3223662,1956
1669280789.3713932,1919
1669280789.3723648,1909
1669280789.3743727,1896
1669280789.4213607,1884
1669280789.4223626,1872
1669280789.4243639,1863
1669280789.4253633,1854
1669280789.4263604,1846
1669280789.4463584,1844
1669280789.447358,1852
1669280789.4713583,1863
1669280789.4723608,1877
1669280789.4743645,1889
1669280789.4963684,1902
1669280789.4983592,1910
1669280789.5213585,1917
1669280789.5463603,1913
1669280789.5483623,1907
1669280789.5713909,1902
1669280789.5733602,1896
1669280789.5743942,1891
1669280789.5964336,1889
1669280789.5983636,1884
1669280789.62139,1882
1669280789.623365,1883
1669280789.6243982,1886
1669280789.6483643,1898
1669280789.64939,1910
1669280789.6713681,1922
1669280789.6733656,1931
1669280789.6743917,1935
1669280789.7213647,1930
1669280789.7233646,1920
1669280789.7243938,1910
1669280789.773361,1899
1669280789.7743657,1892
1669280789.775362,1890
1669280789.7763646,1891
1669280789.778362,1894
1669280789.796422,1896
1669280789.7973611,1900
1669280789.82139,1910
1669280789.8233635,1921
1669280789.8243997,1935
1669280789.8463686,1953
1669280789.847364,1968
1669280789.8713953,1985
1669280789.8733685,1996
1669280789.8743973,1998
1669280789.8964348,1993
1669280789.8983774,1987
1669280789.92139,1978
1669280789.946364,1967
1669280789.947361,1953
1669280789.949363,1939
1669280789.950363,1927
1669280789.971359,1919
1669280789.9964387,1909
1669280789.998361,1903
1669280790.024367,1896
1669280790.0463626,1891
1669280790.0483735,1889
1669280790.078363,1908
1669280790.0964139,1911
1669280790.0983808,1907
1669280790.1213632,1903
1669280790.1463616,1899
1669280790.1733646,1912
1669280790.1783628,1919
1669280790.1963725,1926
1669280790.1973603,1927
1669280790.2213638,1935
1669280790.2233603,1943
1669280790.2253635,1951
1669280790.2463603,1953
1669280790.2473614,1948
1669280790.2713609,1940
1669280790.2723596,1928
1669280790.296369,1915
1669280790.2973588,1899
1669280790.299359,1886
1669280790.3213613,1888
1669280790.322364,1894
1669280790.3243618,1909
1669280790.346361,1927
1669280790.3473606,1947
1669280790.371369,1968
1669280790.3733618,1988
1669280790.4133694,2020
1669280790.4463599,2021
1669280790.4483626,2017
1669280790.4493608,2013
1669280790.4713929,2007
1669280790.4983656,1985
1669280790.521365,1979
1669280790.5233665,1970
1669280790.524394,1964
1669280790.5463605,1958
1669280790.548359,1951
1669280790.5713594,1941
1669280790.573359,1930
1669280790.574361,1917
1669280790.596434,1910
1669280790.597361,1910
1669280790.604399,1919
1669280790.621395,1928
1669280790.623358,1937
1669280790.6464012,1943
1669280790.6483588,1948
1669280790.6713955,1954
1669280790.6733603,1962
1669280790.6743772,1965
1669280790.6964324,1964
1669280790.7233586,1940
1669280790.7243989,1939
1669280790.7463639,1943
1669280790.7593708,1945
1669280790.7713912,1945
1669280790.7733638,1944
1669280790.7964375,1944
1669280790.7983754,1942
1669280790.8213916,1937
1669280790.8233633,1924
1669280790.8243606,1910
1669280790.8253903,1899
1669280790.8473594,1895
1669280790.8483584,1893
1669280790.8713973,1899
1669280790.8733633,1909
1669280790.8743646,1919
1669280790.8964214,1935
1669280790.8983877,1957
1669280790.9213898,1982
1669280790.9233637,2002
1669280790.9243639,2013
1669280790.9463634,2020
1669280790.9483774,2023
1669280790.9713955,2025
1669280790.973364,2027
1669280790.9743595,2025
1669280790.996415,2022
1669280790.9983652,2017
1669280791.0213964,2011
1669280791.022362,1999
1669280791.0504334,1985
1669280791.0513613,1967
1669280791.053365,1952
1669280791.058363,1941
1669280791.096453,1935
1669280791.1216402,1930
1669280791.1226234,1928
1669280791.1246421,1929
1669280791.1276317,1956
1669280791.1466117,1964
1669280791.1476083,1965
1669280791.1716087,1965
1669280791.1726122,1966
1669280791.1746118,1967
1669280791.196609,1967
1669280791.1976063,1961
1669280791.22164,1957
1669280791.2226102,1951
1669280791.2246153,1951
1669280791.246607,1951
1669280791.24761,1950
1669280791.2716432,1948
1669280791.321612,1958
1669280791.3226101,1951
1669280791.3466096,1952
1669280791.3516073,1958
1669280791.3526115,1961
1669280791.3546095,1958
1669280791.371633,1953
1669280791.3726075,1951
1669280791.3966098,1952
1669280791.3976054,1958
1669280791.4216056,1967
1669280791.4226058,1977
1669280791.4726129,2010
1669280791.4746163,2023
1669280791.4756207,2037
1669280791.4966166,2056
1669280791.4976084,2074
1669280791.4996243,2086
1669280791.5216413,2095
1669280791.546607,2104
1669280791.5476165,2099
1669280791.5716105,2091
1669280791.5966742,2043
1669280791.5976717,2027
1669280791.621606,2017
1669280791.6226122,2006
1669280791.625615,1999
1669280791.6466084,1994
1669280791.6476097,1987
1669280791.6926498,1981
1669280791.6946752,1973
1669280791.6956813,1968
1669280791.6966808,1963
1669280791.6976814,1958
1669280791.7216125,1959
1669280791.722638,1960
1669280791.7246106,1967
1669280791.7466092,1972
1669280791.7726147,1957
1669280791.796661,1947
1669280791.8216376,1938
1669280791.8226452,1926
1669280791.8246071,1924
1669280791.825643,1928
1669280791.8466048,1934
1669280791.8476071,1947
1669280791.8496091,1961
1669280791.8716428,1973
1669280791.8726165,1979
1669280791.8966804,1976
1669280791.9226112,1956
1669280791.9246092,1952
1669280791.9466095,1952
1669280791.9476078,1955
1669280791.9716442,1954
1669280791.972639,1951
1669280791.9976082,1952
1669280792.0216105,1948
1669280792.022609,1938
1669280792.0246105,1926
1669280792.0466313,1913
1669280792.0476315,1900
1669280792.0716074,1891
1669280792.0726075,1891
1669280792.0746067,1898
1669280792.0966122,1910
1669280792.097606,1923
1669280792.1216102,1941
1669280792.1226068,1960
1669280792.1246073,1986
1669280792.1466117,2017
1669280792.1476076,2046
1669280792.1716387,2066
1669280792.1726246,2080
1669280792.17761,2088
1669280792.199677,2099
1669280792.2216127,2106
1669280792.2466106,2109
1669280792.2476077,2106
1669280792.2496107,2105
1669280792.2506125,2100
1669280792.2516146,2092
1669280792.2716126,2086
1669280792.272621,2082
1669280792.29661,2073
1669280792.297677,2066
1669280792.2996774,2060
1669280792.3306813,2051
1669280792.3316803,2043
1669280792.3326888,2038
1669280792.3346229,2040
1669280792.3466125,2041
1669280792.371634,2039
1669280792.372607,2031
1669280792.3966734,2023
1669280792.3976085,2012
1669280792.3996773,2004
1669280792.4216387,1993
1669280792.4226432,1981
1669280792.4246113,1971
1669280792.4466078,1963
1669280792.447637,1956
1669280792.4716387,1949
1669280792.4726171,1944
1669280792.47461,1942
1669280792.4966104,1942
1669280792.49764,1935
1669280792.5216124,1928
1669280792.5226383,1924
1669280792.5466077,1926
1669280792.5476086,1929
1669280792.5496097,1930
1669280792.5716093,1929
1669280792.57361,1925
1669280792.5746107,1919
1669280792.5966678,1913
1669280792.597608,1914
1669280792.6226401,1919
1669280792.6246426,1936
1669280792.6466112,1963
1669280792.6476328,1993
1669280792.649608,2026
1669280792.671643,2057
1669280792.6736095,2086
1669280792.6746104,2109
1669280792.696641,2128
1669280792.6976411,2133
1669280792.721642,2131
1669280792.7226415,2116
1669280792.7306714,2104
1669280792.746608,2091
1669280792.7476406,2079
1669280792.771643,2072
1669280792.772613,2061
1669280792.7966392,2049
1669280792.7976434,2038
1669280792.822612,1999
1669280792.846638,1992
1669280792.8476057,1993
1669280792.874613,1991
1669280792.921611,1988
1669280792.9226205,1994
1669280792.9696412,2000
1669280792.9726098,2010
1669280792.9746118,2006
1669280792.9966383,2005
1669280792.9976435,1999
1669280792.9996133,1984
1669280793.0216136,1969
1669280793.0226157,1953
1669280793.0716138,1917
1669280793.0726125,1915
1669280793.0756166,1913
1669280793.0966074,1913
1669280793.09761,1908
1669280793.1216068,1904
1669280793.1566117,1894
1669280793.1576133,1896
1669280793.1716087,1901
1669280793.1966178,1902
1669280793.1976056,1902
1669280793.199615,1898
1669280793.2216098,1892
1669280793.2226071,1886
1669280793.246607,1891
1669280793.2476058,1904
1669280793.2496753,1924
1669280793.2716134,1948
1669280793.296612,1973
1669280793.29761,1997
1669280793.2996082,2023
1669280793.3016102,2053
1669280793.3216114,2080
1669280793.322639,2100
1669280793.3466117,2113
1669280793.365665,2119
1669280793.3666089,2117
1669280793.3676088,2115
1669280793.3696434,2113
1669280793.39668,2110
1669280793.3976429,2101
1669280793.3996766,2091
1669280793.421643,2082
1669280793.4226494,2068
1669280793.4466074,2059
1669280793.4476378,2050
1669280793.4496722,2043
1669280793.4716375,2034
1669280793.4736063,2027
1669280793.4966862,2019
1669280793.4976423,2010
1669280793.4996855,2002
1669280793.5216436,1996
1669280793.5226493,1991
1669280793.5466113,1985
1669280793.5476105,1981
1669280793.549675,1982
1669280793.5716484,1983
1669280793.5726151,1985
1669280793.609611,1985
1669280793.6216402,1968
1669280793.646664,1962
1669280793.6476402,1953
1669280793.649611,1948
1669280793.6726108,1944
1669280793.6726108,1945
1669280793.6776097,1946
1669280793.6966696,1948
1669280793.6986141,1947
1669280793.7216394,1946
1669280793.7226427,1940
1669280793.7466047,1937
1669280793.747694,1933
1669280793.749703,1930
1669280793.7816072,1899
1669280793.7966514,1891
1669280793.797647,1888
1669280793.84661,1898
1669280793.8476117,1896
1669280793.8496425,1891
1669280793.8716063,1886
1669280793.872608,1881
1669280793.8966491,1877
1669280793.897637,1875
1669280793.9026372,1875
1669280793.9216442,1880
1669280793.922648,1887
1669280793.946608,1896
1669280793.947607,1906
1669280793.949643,1923
1669280793.9746077,1946
1669280793.9966714,1973
1669280793.997642,2002
1669280793.9996808,2031
1669280794.0216484,2058
1669280794.0226462,2084
1669280794.0246418,2101
1669280794.0466087,2107
